id,subject,chapter,source,answer,analysis_state,answerStatus,analysisSource,analysisImagesCount,missingImage,officialAnswerMismatch,stem
COMP-CH3-029,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,C,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,29. CPU中的L1、L2和L3 Cache的主要区别在于（ ）。
COMP-CH3-030,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,错,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,30. 与CPU封装在一起的cache可看作主存的延伸，与主存统一编址，接受CPU 的访问，但速度比主存快。（ ）
COMP-CH3-031,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,A,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,31. 在计算机中，作为一个整体参与运算、处理和传送的一串二进制数称为（ ）， 其位数称为（ ）。
COMP-CH3-032,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,B,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,32. CPU的字长（ ）通用寄存器的位数。
COMP-CH3-033,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,C,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,33. CPU的字长决定了（ ）。
COMP-CH3-034,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,D,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,34. “64位微机”中的64位指的是（ ）。
COMP-CH3-035,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,CPU,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,35. 目前手机、个人电脑、服务器等设备使用的________广泛采用多核技术，对 提高处理速度具有显著作用。
COMP-CH3-036,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,对,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,36. 睿频技术允许 CPU 在重任务时提高主频，而在轻任务时降低主频以节能。 （ ）
COMP-CH3-037,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,对,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,37. QPI总线的带宽越高，意味着CPU的数据处理能力越强。（ ）
COMP-CH3-038,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,对,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,38. 多线程机制能减少CPU的闲置时间，提高CPU的运行效率。（ ）
COMP-CH3-039,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,D,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,39. 下列选项中，不属于智能处理器特征的是（ ）。
COMP-CH3-040,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,ABD,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,40. （多选）微型计算机系统处理大量数据信息的速度取决于（ ）。
COMP-CH3-041,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,ABD,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,41. （多选）以下能够影响到计算机运行复杂计算问题求解程序速度的因素包括 （ ）。
COMP-CH3-042,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,BE,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,42. （多选）计算机上安装了主时钟频率很高，运算能力非常强的CPU，但计算 机运行3DMAX软件进行三维图像处理的速度却并不快，原因可能包括（ ）。
COMP-CH3-043,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,B,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,43. 下列不属于国产芯片的是（ ）。
COMP-CH3-044,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,B,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,44. 关于龙芯CPU的描述，以下哪项是错误的（ ）。
COMP-CH3-045,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,直接,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,45. 内存是CPU能够________访问的存储器，用于存放正在运行的程序和数据。
COMP-CH3-046,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,对,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,46. 程序必须调入内存运行。（ ）
COMP-CH3-047,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,对,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,47. 打开一个Word文档，是指把该文档从磁盘调入内存，并在窗口的工作区显 示其内容。（ ）
COMP-CH3-048,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,对,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,48. 在微型计算机中，CPU对内存的操作有“读”和“写”，“读”操作是指将 内存单元中的内容读入到CPU的内部，“写”操作则是CPU将信息传送到 内存单元并保存起来。（ ）
COMP-CH3-049,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,B,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,49. 以下描述（ ）不正确。
COMP-CH3-050,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,D,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,50. 内存储器是 CPU 能直接访问的存储器，下列哪一个不属于内存储器（ ）。
COMP-CH3-051,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,B,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,51. 下列存储器中，（ ）的特点是只能读出原有内容，不能由用户再写入新内 容。
COMP-CH3-052,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,B,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,52. 引导系统开机自检的程序存放在（ ）。
COMP-CH3-053,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,B,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,53. 微型计算机系统中的内存条指的是（ ）。
COMP-CH3-054,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,B,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,54. 以下安装在计算机内部主板插槽上的部件是（ ）。
COMP-CH3-055,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,存储容量，存取速度,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,55. RAM主要的性能指标有两个： ________和________。
COMP-CH3-056,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,B,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,56. 微型计算机内存容量的基本单位是（ ）。
COMP-CH3-057,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,地址或内存地址,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,57. 为了能存取内存的数据，每个内存单元必须有一个唯一的编号，称为 ________。
COMP-CH3-058,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,地址或主键,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,58. 在程序运行时，可以根据________直接访问随机文件结构中的某一特定记录。
COMP-CH3-059,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,A,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,59. 为了解决用户要求存储容量大、速度快和成本低之间的矛盾，目前计算机采 用高速缓冲存储器（cache）、内存储器和外存储器的体系结构，该体系结构 是（ ）。
COMP-CH3-060,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,B,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,60. 计算机的多级存储器体系结构中，Cache的作用是（ ）。
COMP-CH3-061,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,错,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,61. 计算机的外存储器比内存储器存取速度快。（ ）
COMP-CH3-062,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,D,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,62. 在微型计算机系统常用的存储器中，读写速度最快的是（ ）。
COMP-CH3-063,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,B,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,63. 计算机机存储体系由多级存储部件构成，下列部件存储速度最快的是（ ）。
COMP-CH3-064,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,错,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,64. 计算机处理的文件和数据存入磁盘后能被CPU直接访问。（ ）
COMP-CH3-065,计算机,第二章 计算机系统组成,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,C,有官方/原图解析,official_detailed,(1)--2026-重庆-第3章-同步练习（答案+解析）-校对版.pdf,1,,,65. 磁盘驱动器属于（ ）设备。
